updated_by,quoted_date,qty_G00,uom,requested_date,id,qty_shipped,knitter,job,knit_style_base,close_dt,created_by,note,created_date,internal_notes,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,seconds,instructions,schedule_status,customer_service_rep,active,ship_to_processor,costing_exception_overridden,modified,knit_price,unit_cost_yarn,machine,knit_version,related_dye_order_plan,sched_done_by,purchase_order,bki,status,ship_to,qty_ordered,serial_number,split_from,sched_enter_by
10,,79.6,lbs,2025-05-23,6238,,1,32214,"{'foreign_id': 4335, 'active': 1, 'id': 2635, 'base_style': 'CF5321', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,10,,2025-05-19 13:53:20.323692,,,0.400000000000006,79.6,2025-05-21,2025-05-19 13:53:20.323692,,Celanese,,2,1,,0,2025-05-22 15:41:10.037,1.00,2.17514,,"{'price': '1.00', 'modified': '2025-05-27 11:25:29.839345', 'created_time': '13:45:48.375788', 'target_yard_cut_wt': '9.5', 'roll_size': '40', 'foreign_id': 8253, 'knit_style_base': 2635, 'act_yard_cut_wt': '10.80', 'version': 'LYC', 'created_date': '2025-05-19', 'id': 6123, 'active': 1}",,,,,Open,,80,K2505060,,10
10,,209.7,lbs,2025-05-16,6227,40.7,1,32143,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5321', 'id': 2635, 'active': 1, 'foreign_id': 4335}",,10,,2025-05-16 12:20:35.931379,,,76.2,243.8,2025-05-21,2025-05-16 12:20:35.931379,6.6,Celanese,,2,1,,0,2025-05-24 17:26:09.620032,1.00,0.91451,,"{'foreign_id': 8237, 'roll_size': '40', 'created_time': '09:55:02.30224', 'target_yard_cut_wt': '9.5', 'price': '1.00', 'modified': '2025-05-27 11:21:55.999933', 'id': 6111, 'active': 1, 'version': 'M2125', 'created_date': '2025-05-14', 'act_yard_cut_wt': '9.80', 'knit_style_base': 2635}",,,,,Open,,320,K2505049,,10
10,,91.1,lbs,2025-07-04,6194,4681.2,1,31973,"{'foreign_id': 2440, 'id': 1210, 'active': 1, 'base_style': 'JB38', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'BEEH - BEEHIVE CLOTHING'}",,10,,2025-05-07 14:04:27.143993,,,2435.9,4764.1,2025-05-08,2025-05-07 14:04:27.143993,8.2,Beehive / 210771 / 16 PC Lots,,2,1,5.0,0,2025-09-02 10:59:06.459057,0.85,2.18,,"{'active': 1, 'id': 3919, 'version': '2', 'created_date': '2022-11-01', 'act_yard_cut_wt': '6.54', 'knit_style_base': 1210, 'foreign_id': 5689, 'roll_size': '50', 'created_time': '13:52:25.277991', 'target_yard_cut_wt': '7.85', 'price': '0.85', 'modified': '2024-03-20 23:41:47.755489'}",8592.0,,October FC,,Open,,7200,K2505016,,10
9,,424.8,lbs,2025-05-23,6190,3350.6,1,31947,"{'active': 1, 'id': 2229, 'foreign_id': 3808, 'base_style': '1874', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-05-06 08:48:45.313816,,,2080.9,3519.1,2025-05-07,2025-05-06 08:48:45.313816,256.3,,Required,1,1,1.0,0,2025-08-30 08:31:14.017,0.85,8.97,111,"{'id': 4090, 'active': 1, 'version': '0', 'created_date': '2023-01-11', 'act_yard_cut_wt': '9.90', 'knit_style_base': 2229, 'foreign_id': 5882, 'roll_size': '50', 'created_time': '16:57:13.218239', 'target_yard_cut_wt': '10.75', 'price': '0.85', 'modified': '2025-03-17 13:46:56.681316'}",,,,,Open,,5600,K2505012,,9
72,2025-12-01,,lbs,2025-12-01,6188,6758.9,1,31934,"{'foreign_id': 4304, 'active': 1, 'id': 2618, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4078'}",,72,,2025-05-05 14:02:55.370987,,,0,6511.8,2025-08-01,2025-05-05 14:02:55.370987,247.1,,Required,19,1,,0,2025-09-09 19:41:09.802014,1.25,2.87262,205,"{'price': '1.25', 'modified': '2025-09-05 09:32:30.247264', 'created_time': '11:50:41.8658', 'target_yard_cut_wt': '29.85', 'roll_size': '250', 'foreign_id': 8404, 'knit_style_base': 2618, 'act_yard_cut_wt': '31.50', 'version': '2A', 'created_date': '2025-07-22', 'active': 1, 'id': 6247}",8587.0,,,45307,Open,,6250,K2505010,,72
72,2025-04-18,237.4,lbs,2025-04-18,6150,299,1,31638,"{'id': 3397, 'active': 1, 'foreign_id': 5312, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4690A'}",,72,,2025-04-16 16:30:23.366949,,,23.6,476.4,2025-04-17,2025-04-16 16:30:23.366949,89.6,,Complete,19,1,,0,2025-08-29 12:59:57.099741,1.25,0.97983,201,"{'foreign_id': 8175, 'roll_size': '50', 'created_time': '08:00:34.691529', 'target_yard_cut_wt': '47.75', 'price': '1.25', 'modified': '2025-09-02 13:31:47.403395', 'id': 6065, 'active': 1, 'version': '1', 'created_date': '2025-04-15', 'act_yard_cut_wt': '45.15', 'knit_style_base': 3397}",,,,44705,Open,,500,K2504043,,72
9,,,lbs,2025-05-02,6149,98.2,1,31629,"{'active': 1, 'id': 3396, 'foreign_id': 5311, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5494'}",,9,,2025-04-16 12:53:53.930805,,,1.90000000000001,78.1,2025-04-21,2025-04-16 12:53:53.930805,20.1,Free of charge sample for Kermel,Required,1,1,4.0,0,2025-07-17 14:01:11.090041,0.00,0,109,"{'version': '0', 'created_date': '2025-04-11', 'id': 6064, 'active': 1, 'knit_style_base': 3396, 'act_yard_cut_wt': '12.20', 'roll_size': '40', 'foreign_id': 8173, 'price': None, 'modified': '2025-07-21 10:08:45.403842', 'created_time': '16:34:31.051656', 'target_yard_cut_wt': '12.00'}",,,,,Open,,80,K2504042,,9
80,,90.7,lbs,2025-04-25,6131,97.0,1,31502,"{'base_style': 'CF5493', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5301, 'active': 1, 'id': 3387}",,9,,2025-04-09 12:50:33.431948,,,0,130.8,2025-04-14,2025-04-09 12:50:33.431948,56.9,,Required,1,1,,0,2025-04-29 13:47:30.622466,0.00,2.13,44,"{'knit_style_base': 3387, 'act_yard_cut_wt': '8.9', 'created_date': '2025-04-08', 'version': '0', 'active': 1, 'id': 6053, 'modified': '2025-05-20 09:02:19.962971', 'price': None, 'target_yard_cut_wt': '8.3', 'created_time': '16:36:04.697067', 'roll_size': '30', 'foreign_id': 8161}",,,,,Open,,90,K2504024,,9
80,,90.7,lbs,2025-04-18,6128,33.1,1,31499,"{'base_style': 'CF5491', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3388, 'active': 1, 'foreign_id': 5302}",,9,,2025-04-09 10:36:17.915584,,,0,123.1,2025-04-11,2025-04-09 10:36:17.915584,0.7,,Required,1,1,,0,2025-04-24 09:26:14.565981,0.00,2.33831,34,"{'created_date': '2025-04-08', 'version': '0', 'id': 6054, 'active': 1, 'knit_style_base': 3388, 'act_yard_cut_wt': '9.55', 'roll_size': '30', 'foreign_id': 8162, 'modified': '2025-05-20 14:54:47.875585', 'price': None, 'target_yard_cut_wt': '10.00', 'created_time': '16:49:36.458239'}",,,,,Open,,90,K2504021,,9
9,,0,lbs,2025-06-27,6126,7145.2,1,30219,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'base_style': '71246', 'foreign_id': 495, 'id': 614, 'active': 1}",,9,,2025-04-08 11:49:07.885927,,,1626.5,6573.5,2025-07-21,2025-04-08 11:49:07.885927,571.7,,Required,1,1,1.0,0,2025-08-13 14:16:10.973194,0.80,7.87144,116,"{'created_date': '2025-04-08', 'version': 'BB', 'id': 6051, 'active': 1, 'knit_style_base': 614, 'act_yard_cut_wt': '12.05', 'roll_size': '50', 'foreign_id': 8159, 'modified': '2025-07-25 12:58:44.90066', 'price': '0.80', 'target_yard_cut_wt': '11.00', 'created_time': '11:36:16.78898'}",,,,,Open,,8200,K2504019,6072.0,9
9,,,lbs,2025-03-28,6077,90.3,1,31158,"{'active': 1, 'id': 3370, 'foreign_id': 5283, 'base_style': 'CF5488', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-03-20 12:26:56.600432,,,0,90.3,2025-03-24,2025-03-20 12:26:56.600432,,,Required,1,1,4.0,0,2025-03-31 08:01:10.777348,0.00,5.888568,228,"{'foreign_id': 8121, 'roll_size': '40', 'target_yard_cut_wt': '16.00', 'created_time': '11:52:50.294566', 'modified': '2025-03-27 15:03:54.652755', 'price': '0.00', 'id': 6019, 'active': 1, 'created_date': '2025-03-20', 'version': '0', 'act_yard_cut_wt': '12.50', 'knit_style_base': 3370}",,,,,Open,,80,K2503077,,9
9,,0,lbs,2025-03-28,6076,132.2,1,31157,"{'active': 1, 'id': 3369, 'foreign_id': 5281, 'base_style': 'CF5487', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-03-20 12:22:52.731807,,,0.5,79.5,2025-03-21,2025-03-20 12:22:52.731807,52.7,,Required,1,1,4.0,0,2025-04-11 12:31:11.34005,0.00,7.904776,49,"{'roll_size': '40', 'foreign_id': 8115, 'price': '0.00', 'modified': '2025-07-15 11:47:16.455281', 'created_time': '12:03:10.798793', 'target_yard_cut_wt': '22.25', 'version': '0', 'created_date': '2025-03-19', 'active': 1, 'id': 6014, 'knit_style_base': 3369, 'act_yard_cut_wt': '21.75'}",,,,,Open,,80,K2503076,,9
9,,1567.8,lbs,2025-06-06,6064,57.9,1,31056,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '1874', 'foreign_id': 3808, 'id': 2229, 'active': 1}",,9,,2025-03-17 13:31:41.063123,,,2432.2,1567.8,2025-07-28,2025-03-17 13:31:41.063123,57.9,,Required,1,1,1.0,0,2025-09-12 19:16:23.508742,0.85,9.65,111,"{'act_yard_cut_wt': '9.90', 'knit_style_base': 2229, 'id': 6004, 'active': 1, 'version': 'B', 'created_date': '2025-03-17', 'created_time': '13:26:23.585938', 'target_yard_cut_wt': '10.75', 'price': '0.85', 'modified': '2025-06-10 09:39:29.92865', 'foreign_id': 8105, 'roll_size': '50'}",8419.0,,250084,,Open,,4000,K2503064,,9
80,,,lbs,2025-03-21,6050,,1,30981,"{'foreign_id': 5265, 'active': 1, 'id': 3358, 'base_style': 'CMR4659A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,80,,2025-03-12 16:39:38.202515,,,50,0,2025-03-17,2025-03-12 16:39:38.202515,,,Required,16,1,,0,2025-04-01 11:33:00.50328,1.00,2.681305,13,"{'foreign_id': 8090, 'roll_size': '50', 'created_time': '11:04:17.692824', 'target_yard_cut_wt': '22.9', 'price': '1.00', 'modified': '2025-04-01 11:32:49.826515', 'id': 5993, 'active': 1, 'version': '1', 'created_date': '2025-03-12', 'act_yard_cut_wt': None, 'knit_style_base': 3358}",8399.0,,,44487,Open,,50,K2503050,,80
9,,,lbs,2025-03-21,6041,76.8,1,30931,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5482', 'foreign_id': 5259, 'active': 1, 'id': 3352}",,9,,2025-03-11 11:13:27.044223,,,3.2,76.8,2025-03-12,2025-03-11 11:13:27.044223,,,Required,1,1,4.0,0,2025-03-24 12:56:08.595512,0.00,5.93211,228,"{'knit_style_base': 3352, 'act_yard_cut_wt': '13.85', 'version': '0', 'created_date': '2025-03-11', 'id': 5987, 'active': 1, 'price': None, 'modified': '2025-03-27 15:04:32.013132', 'created_time': '08:24:06.287443', 'target_yard_cut_wt': '16.00', 'roll_size': '40', 'foreign_id': 8084}",,,,,Open,,80,K2503041,,9
80,,,lbs,2025-03-14,5998,,1,30771,"{'base_style': 'CMR4649A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5244, 'id': 3340, 'active': 1}",,80,,2025-02-28 11:30:29.462314,,,50,0,2025-03-03,2025-02-28 11:30:29.462314,,,Required,16,1,,0,2025-04-01 11:30:14.035881,1.00,7.475962,13,"{'foreign_id': 8054, 'roll_size': '50', 'created_time': '11:04:10.576933', 'target_yard_cut_wt': '21.5', 'price': '1.00', 'modified': '2025-04-01 11:30:01.178366', 'active': 1, 'id': 5961, 'version': '1', 'created_date': '2025-02-24', 'act_yard_cut_wt': None, 'knit_style_base': 3340}",,,,44404,Open,,50,K2502101,,80
9,,0,lbs,2025-03-28,5945,16243.2,1,30441,"{'id': 691, 'active': 1, 'foreign_id': 221, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0627'}",,9,,2025-02-12 15:16:49.225452,,,0,16134.9,2025-07-07,2025-02-12 15:16:49.225452,108.3,,Required,1,1,3.0,0,2025-09-04 23:16:10.195584,0.60,4.05427,45,"{'act_yard_cut_wt': '29.04', 'knit_style_base': 691, 'id': 1767, 'active': 1, 'version': '1', 'created_date': '2020-08-25', 'created_time': '11:46:10.770839', 'target_yard_cut_wt': '24.5', 'price': '0.60', 'modified': '2024-02-22 08:45:10.369645', 'foreign_id': 2912, 'roll_size': '80'}",8273.0,,,,Open,,16100,K2502048,,9
9,,3001.8,lbs,2025-05-30,5918,23227.6,1,30295,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'FAYT - FAYTEX CORP', 'base_style': '180001', 'foreign_id': 260, 'id': 1812, 'active': 1}",,9,,2025-02-06 09:57:28.670055,,,11529.4,26070.6,2025-08-25,2025-02-06 09:57:28.670055,158.8,,Required,1,1,,0,2025-09-12 19:56:08.790445,1.20,3.2608,124,"{'modified': '2025-02-27 10:15:12.760906', 'price': '1.20', 'target_yard_cut_wt': '9.50', 'created_time': '08:34:26.02413', 'roll_size': '40', 'foreign_id': 5176, 'knit_style_base': 1812, 'act_yard_cut_wt': '9.64', 'created_date': '2022-07-19', 'version': '20ST2', 'active': 1, 'id': 3480}",,,56481,,Open,261.0,37600,K2502021,,9
9,,2478.8,lbs,2025-04-25,5913,14365.6,1,30260,"{'foreign_id': 299, 'id': 2843, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'FAYT - FAYTEX CORP', 'created_time': None, 'base_style': '910001'}",,9,,2025-02-05 12:01:22.332764,,,0,16701.7,2025-08-04,2025-02-05 12:01:22.332764,142.7,,Required,1,1,,0,2025-09-12 19:36:13.93129,1.00,3.45806,117,"{'active': 1, 'id': 5030, 'version': 'ST2', 'created_date': '2023-12-20', 'act_yard_cut_wt': '10.70', 'knit_style_base': 2843, 'foreign_id': 6990, 'roll_size': '40', 'created_time': '13:20:42.202445', 'target_yard_cut_wt': '9.85', 'price': '1.00', 'modified': '2025-02-18 13:35:13.465514'}",,,56475,,Open,261.0,16520,K2502016,,9
9,,1385.0,lbs,2025-04-25,5902,19129.4,1,30218,"{'foreign_id': 716, 'active': 1, 'id': 765, 'base_style': 'DFF446J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None}",,9,,2025-02-04 09:27:25.357618,,,6775,20425.0,2025-08-11,2025-02-04 09:27:25.357618,289.7,,Required,1,1,1.0,0,2025-09-12 17:51:11.23789,0.75,7.35,44,"{'active': 1, 'id': 5107, 'version': 'B', 'created_date': '2024-01-31', 'act_yard_cut_wt': '10.22', 'knit_style_base': 765, 'foreign_id': 7079, 'roll_size': '50', 'created_time': '15:49:41.0976', 'target_yard_cut_wt': '8.75', 'price': '0.75', 'modified': '2025-09-11 08:36:31.101736'}",,,,,Open,,27200,K2502005,,9
9,,,lbs,2025-11-03,5896,,1,30142,"{'foreign_id': 3980, 'id': 2375, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5261'}",,9,,2025-01-30 16:19:45.439057,,,9280,0,2025-10-01,2025-01-30 16:19:45.439057,,,Required,1,1,4.0,0,2025-08-19 15:21:26.241039,1.20,1.95,249,"{'active': 1, 'id': 5137, 'version': 'STR', 'created_date': '2024-02-19', 'act_yard_cut_wt': '7.06', 'knit_style_base': 2375, 'foreign_id': 7112, 'roll_size': '58', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652'}",,,,,Open,,9280,K2501090,,9
9,,0,lbs,2025-11-03,5895,731.2,1,30141,"{'foreign_id': 3980, 'id': 2375, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5261'}",,9,,2025-01-30 16:18:58.594558,,,8715.8,564.2,2025-10-01,2025-01-30 16:18:58.594558,167.0,,Required,1,1,4.0,0,2025-08-19 15:21:55.964742,1.20,1.95,241,"{'created_date': '2024-02-19', 'version': 'STR', 'id': 5137, 'active': 1, 'knit_style_base': 2375, 'act_yard_cut_wt': '7.06', 'roll_size': '58', 'foreign_id': 7112, 'modified': '2025-02-26 10:04:30.229652', 'price': '1.20', 'target_yard_cut_wt': '7.50', 'created_time': '10:26:27.207204'}",,,,,Open,,9280,K2501089,,9
9,,,lbs,2025-11-01,5894,,1,30140,"{'foreign_id': 3980, 'active': 1, 'id': 2375, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5261'}",,9,,2025-01-30 16:16:19.643625,,,9280,0,2025-10-01,2025-01-30 16:16:19.643625,,,Required,1,1,4.0,0,2025-08-19 15:22:36.79257,1.20,1.95,232,"{'roll_size': '58', 'foreign_id': 7112, 'price': '1.20', 'modified': '2025-02-26 10:04:30.229652', 'created_time': '10:26:27.207204', 'target_yard_cut_wt': '7.50', 'version': 'STR', 'created_date': '2024-02-19', 'active': 1, 'id': 5137, 'knit_style_base': 2375, 'act_yard_cut_wt': '7.06'}",8219.0,,,,Open,,9280,K2501088,,9
9,,,lbs,2024-12-13,5758,47.6,1,29131,"{'base_style': 'CF5463', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5167, 'id': 3270, 'active': 1}",,9,,2024-12-09 12:49:22.421393,,,2.4,47.6,2024-12-10,2024-12-09 12:49:22.421393,,,Required,1,1,4.0,0,2024-12-13 18:31:10.209983,0.00,6.630764,55,"{'created_date': '2024-12-09', 'version': '0', 'active': 1, 'id': 5839, 'knit_style_base': 3270, 'act_yard_cut_wt': '14.48', 'roll_size': '50', 'foreign_id': 7909, 'modified': '2024-12-18 14:09:30.986053', 'price': '0.00', 'target_yard_cut_wt': '15.00', 'created_time': '12:03:46.86842'}",,,,,Open,,50,K2412023,,9
9,,,lbs,2024-12-13,5754,26.1,1,29107,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5461', 'id': 3267, 'active': 1, 'foreign_id': 5164}",,9,,2024-12-06 13:28:21.79594,,,0,26.1,2024-12-09,2024-12-06 13:28:21.79594,,,Required,1,1,4.0,0,2024-12-11 23:21:13.015895,0.00,6.511247,85,"{'act_yard_cut_wt': '10.00', 'knit_style_base': 3267, 'id': 5835, 'active': 1, 'created_date': '2024-12-06', 'version': '2', 'target_yard_cut_wt': '11.00', 'created_time': '11:12:33.740242', 'modified': '2024-12-18 14:44:59.286688', 'price': None, 'foreign_id': 7905, 'roll_size': '25'}",,,,,Open,,25,K2412019,,9
9,,0,lbs,2024-12-13,5753,36.7,1,29106,"{'foreign_id': 5164, 'active': 1, 'id': 3267, 'base_style': 'CF5461', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,9,,2024-12-06 13:27:24.39545,,,0,28.5,2024-12-09,2024-12-06 13:27:24.39545,8.2,,Partial,1,1,4.0,0,2024-12-12 10:56:08.469607,0.00,6.800151,85,"{'version': '1', 'created_date': '2024-12-06', 'id': 5834, 'active': 1, 'knit_style_base': 3267, 'act_yard_cut_wt': '9.90', 'roll_size': '25', 'foreign_id': 7904, 'price': None, 'modified': '2024-12-19 10:52:07.142172', 'created_time': '10:28:49.383238', 'target_yard_cut_wt': '11.00'}",,,,,Open,,25,K2412018,,9
9,,,lbs,2024-12-13,5749,101.8,1,29075,"{'base_style': 'CF5462', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5160, 'active': 1, 'id': 3263}",,9,,2024-12-05 10:53:32.532329,,,0.900000000000006,79.1,2024-12-06,2024-12-05 10:53:32.532329,22.7,,Required,1,1,4.0,0,2024-12-13 14:26:09.637853,0.00,5.44424,100,"{'active': 1, 'id': 5826, 'version': '0', 'created_date': '2024-12-04', 'act_yard_cut_wt': '10.25', 'knit_style_base': 3263, 'foreign_id': 7896, 'roll_size': '40', 'created_time': '14:11:59.410887', 'target_yard_cut_wt': '8.00', 'price': None, 'modified': '2024-12-18 14:44:22.248174'}",8044.0,,,,Open,,80,K2412014,,9
9,,,lbs,2024-12-06,5743,34.7,1,29010,"{'base_style': 'CF5451', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5154, 'id': 3260, 'active': 1}",,9,,2024-12-03 11:25:18.922307,,,0.299999999999997,34.7,2024-12-05,2024-12-03 11:25:18.922307,,,Required,1,1,4.0,0,2024-12-09 10:41:09.439728,0.00,8.412298,113,"{'act_yard_cut_wt': '11.95', 'knit_style_base': 3260, 'id': 5820, 'active': 1, 'created_date': '2024-11-27', 'version': '0', 'target_yard_cut_wt': '12.00', 'created_time': '16:31:42.43983', 'modified': '2024-12-17 10:50:49.845046', 'price': '0.00', 'foreign_id': 7886, 'roll_size': '35'}",,,,,Open,,35,K2412008,,9
9,,,lbs,2024-11-22,5710,101.5,1,28824,"{'active': 1, 'id': 3248, 'foreign_id': 5140, 'base_style': 'CF5446', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2024-11-21 10:42:16.934776,,,0,101.5,2024-11-21,2024-11-21 10:42:16.934776,,,Required,1,1,4.0,0,2024-12-03 08:01:10.417924,0.00,4.558587,133,"{'knit_style_base': 3248, 'act_yard_cut_wt': '20.95', 'version': '0', 'created_date': '2024-11-21', 'active': 1, 'id': 5805, 'price': '0.00', 'modified': '2025-01-13 13:20:28.322147', 'created_time': '08:59:01.34548', 'target_yard_cut_wt': '20.50', 'roll_size': '50', 'foreign_id': 7867}",,,,,Open,,50,K2411053,,9
9,,,lbs,2024-11-15,5698,34.9,1,28707,"{'base_style': 'CF5439', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3236, 'active': 1, 'foreign_id': 5116}",,9,,2024-11-15 11:34:33.594029,,,0,34.9,2024-11-15,2024-11-15 11:34:33.594029,,,Required,1,1,3.0,0,2024-11-18 08:11:10.288995,0.00,5.5,150,"{'created_date': '2024-11-15', 'version': 'BKT2', 'active': 1, 'id': 5795, 'knit_style_base': 3236, 'act_yard_cut_wt': '12.35', 'roll_size': '10', 'foreign_id': 7857, 'modified': '2024-11-26 14:54:51.999498', 'price': None, 'target_yard_cut_wt': '12.00', 'created_time': '11:20:44.710184'}",7961.0,,,,Open,,10,K2411041,,9
9,2024-11-13,,lbs,2024-11-13,5686,26.8,1,28648,"{'id': 3236, 'active': 1, 'foreign_id': 5116, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5439'}",,9,,2024-11-13 08:56:59.107143,,,3.2,26.8,2024-11-13,2024-11-13 08:56:59.107143,,,Required,1,1,3.0,0,2024-11-14 08:26:09.13103,0.00,5.5,150,"{'created_date': '2024-11-13', 'version': '0', 'id': 5784, 'active': 1, 'knit_style_base': 3236, 'act_yard_cut_wt': '12.30', 'roll_size': '30', 'foreign_id': 7846, 'modified': '2024-11-25 13:43:56.665317', 'price': None, 'target_yard_cut_wt': '12.00', 'created_time': '08:18:54.420956'}",7952.0,,,,Open,,30,K2411029,,9
9,,,lbs,2024-11-13,5685,63.2,1,28647,"{'active': 1, 'id': 2965, 'foreign_id': 4773, 'base_style': 'CF5405', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2024-11-13 08:38:08.457716,,,0,63.2,2024-11-13,2024-11-13 08:38:08.457716,,,Required,1,1,3.0,0,2024-11-15 08:16:15.397751,0.00,0.428414,113,"{'id': 5284, 'active': 1, 'version': '0', 'created_date': '2024-04-30', 'act_yard_cut_wt': '10.35', 'knit_style_base': 2965, 'foreign_id': 7283, 'roll_size': '30', 'created_time': '11:08:48.578905', 'target_yard_cut_wt': '8.00', 'price': None, 'modified': '2024-11-27 15:05:36.438133'}",7951.0,,,,Open,,30,K2411028,,9
